match_id,unix_epoc_secs,team_a_id,team_a_name,team_a_score,team_b_id,team_b_name,team_b_score,location,competition
1919,-1431993600000,39,South Africa,7,55,British & Irish Lions,3,South Africa,Tour 1924
3561,-1431820800000,45,Samoa,0,46,Fiji,6,Samoa,
1920,-1431388800000,39,South Africa,17,55,British & Irish Lions,0,South Africa,Tour 1924
3564,-1431216000000,47,Tonga,9,46,Fiji,6,Tonga,
3563,-1430438400000,47,Tonga,3,46,Fiji,14,Tonga,
3562,-1429833600000,47,Tonga,0,46,Fiji,0,,
1921,-1429574400000,39,South Africa,3,55,British & Irish Lions,3,South Africa,Tour 1924
3560,-1429056000000,45,Samoa,9,46,Fiji,3,Samoa,
1922,-1428969600000,39,South Africa,16,55,British & Irish Lions,9,South Africa,Tour 1924
7080,-1428537600000,254,Western Province,6,55,British & Irish Lions,8,South Africa,Tour 1924
1718,-1425340800000,36,Ireland,0,37,New Zealand,6,Ireland,Tour 1924
376,-1422921600000,33,Wales,0,37,New Zealand,19,Wales,Tour 1924
1220,-1420070400000,42,France,3,36,Ireland,9,France,Five Nations 1925
860,-1419897600000,34,England,11,37,New Zealand,17,England,Tour 1924
377,-1418688000000,34,England,12,33,Wales,6,England,Five Nations 1925
1719,-1418601600000,42,France,6,37,New Zealand,30,France,Tour 1924
1221,-1418083200000,35,Scotland,25,42,France,4,Scotland,Five Nations 1925
378,-1416873600000,33,Wales,14,35,Scotland,24,Wales,Five Nations 1925
861,-1416268800000,34,England,6,36,Ireland,6,England,Five Nations 1925
1222,-1415059200000,36,Ireland,8,35,Scotland,14,Ireland,Five Nations 1925
379,-1415059200000,33,Wales,11,42,France,5,Wales,Five Nations 1925
380,-1413849600000,36,Ireland,19,33,Wales,3,Northern Ireland,Five Nations 1925
862,-1413244800000,35,Scotland,14,34,England,11,Scotland,Five Nations 1925
863,-1411257600000,42,France,11,34,England,13,France,Five Nations 1925
1403,-1405987200000,38,Australia,3,37,New Zealand,26,Australia,Tour 1925
1404,-1405382400000,38,Australia,0,37,New Zealand,4,Australia,Tour 1925
1405,-1405123200000,38,Australia,3,37,New Zealand,11,Australia,Tour 1925
1406,-1397520000000,37,New Zealand,36,38,Australia,10,New Zealand,Tour 1925
1223,-1388448000000,42,France,6,35,Scotland,20,France,Five Nations 1926
381,-1387238400000,33,Wales,3,34,England,3,Wales,Five Nations 1926
1224,-1386633600000,36,Ireland,11,42,France,0,Northern Ireland,Five Nations 1926
382,-1385424000000,35,Scotland,8,33,Wales,5,Scotland,Five Nations 1926
864,-1384819200000,36,Ireland,19,34,England,15,Ireland,Five Nations 1926
1225,-1383609600000,35,Scotland,0,36,Ireland,3,Scotland,Five Nations 1926
865,-1383609600000,34,England,11,42,France,0,England,Five Nations 1926
383,-1382400000000,33,Wales,11,36,Ireland,8,Wales,Five Nations 1926
866,-1381795200000,34,England,9,35,Scotland,17,England,Five Nations 1926
384,-1380412800000,42,France,5,33,Wales,7,France,Five Nations 1926
1407,-1372118400000,38,Australia,26,37,New Zealand,20,Australia,Tour 1926
1408,-1371513600000,38,Australia,6,37,New Zealand,11,Australia,Tour 1926
1409,-1371254400000,38,Australia,0,37,New Zealand,14,Australia,Tour 1926
1410,-1370476800000,38,Australia,21,37,New Zealand,28,Australia,Tour 1926
5467,-1370390400000,45,Samoa,5,47,Tonga,14,,
3559,-1369094400000,46,Fiji,10,47,Tonga,3,Fiji,
3558,-1368921600000,46,Fiji,8,47,Tonga,13,Fiji,
3557,-1368748800000,46,Fiji,3,47,Tonga,6,Fiji,
1226,-1356998400000,42,France,3,36,Ireland,8,France,Five Nations 1927
385,-1355788800000,34,England,11,33,Wales,9,England,Five Nations 1927
1227,-1355184000000,35,Scotland,23,42,France,6,Scotland,Five Nations 1927
386,-1353974400000,33,Wales,0,35,Scotland,5,Wales,Five Nations 1927
867,-1353369600000,34,England,8,36,Ireland,6,England,Five Nations 1927
1228,-1352160000000,36,Ireland,6,35,Scotland,0,Ireland,Five Nations 1927
387,-1352160000000,33,Wales,25,42,France,7,Wales,Five Nations 1927
388,-1350950400000,36,Ireland,19,33,Wales,9,Ireland,Five Nations 1927
868,-1350345600000,35,Scotland,21,34,England,13,Scotland,Five Nations 1927
869,-1349136000000,42,France,3,34,England,0,France,Five Nations 1927
4021,-1347840000000,42,France,30,721,Germany,5,France,
4022,-1345420800000,721,Germany,17,42,France,16,Germany,
2648,-1344816000000,1211,Czechoslovakia,5,52,Romania,21,,
4792,-1344405600000,43,Spain,6,42,France,66,Spain,
1411,-1329782400000,36,Ireland,3,38,Australia,5,Ireland,Tour 1927
389,-1328572800000,33,Wales,8,38,Australia,18,Wales,Tour 1927
1412,-1326758400000,35,Scotland,10,38,Australia,8,Scotland,Tour 1927
1229,-1325376000000,42,France,6,35,Scotland,15,France,Five Nations 1928
870,-1324944000000,34,England,18,38,Australia,11,England,Tour 1927
390,-1323734400000,33,Wales,8,34,England,10,Wales,Five Nations 1928
1413,-1323648000000,42,France,8,38,Australia,11,France,Tour 1927
1230,-1323129600000,36,Ireland,12,42,France,8,Northern Ireland,Five Nations 1928
391,-1322524800000,35,Scotland,0,33,Wales,13,Scotland,Five Nations 1928
871,-1321920000000,36,Ireland,6,34,England,7,Ireland,Five Nations 1928
1231,-1320710400000,35,Scotland,5,36,Ireland,13,Scotland,Five Nations 1928
872,-1320710400000,34,England,18,42,France,8,England,Five Nations 1928
392,-1319500800000,33,Wales,10,36,Ireland,13,Wales,Five Nations 1928
873,-1318896000000,34,England,6,35,Scotland,0,England,Five Nations 1928
4023,-1318809600000,721,Germany,3,42,France,14,Germany,
393,-1316908800000,42,France,8,33,Wales,3,France,Five Nations 1928
4795,-1311638400000,43,Spain,5,42,France,53,France,
1720,-1309824000000,39,South Africa,17,37,New Zealand,0,South Africa,Tour 1928
1721,-1308009600000,39,South Africa,6,37,New Zealand,7,South Africa,Tour 1928
1722,-1305590400000,39,South Africa,11,37,New Zealand,6,South Africa,Tour 1928
3556,-1304985600000,47,Tonga,9,46,Fiji,0,Tonga,
7118,-1304985600000,254,Western Province,10,37,New Zealand,3,South Africa,Tour 1928
1723,-1304380800000,39,South Africa,5,37,New Zealand,13,South Africa,Tour 1928
3555,-1304380800000,47,Tonga,5,46,Fiji,9,Tonga,
1414,-1304035200000,37,New Zealand,15,38,Australia,12,New Zealand,Tour 1928
1415,-1303776000000,37,New Zealand,16,38,Australia,14,New Zealand,Tour 1928
3554,-1303776000000,47,Tonga,12,46,Fiji,6,Tonga,
1416,-1303171200000,37,New Zealand,8,38,Australia,11,New Zealand,Tour 1928
5600,-1302652800000,45,Samoa,8,46,Fiji,9,Samoa,
1232,-1293926400000,42,France,0,36,Ireland,6,France,Five Nations 1928
1233,-1292284800000,35,Scotland,6,42,France,3,Scotland,Five Nations 1929
394,-1292284800000,34,England,8,33,Wales,3,England,Five Nations 1929
395,-1291075200000,33,Wales,14,35,Scotland,7,Wales,Five Nations 1929
874,-1290470400000,34,England,5,36,Ireland,6,England,Five Nations 1929
1234,-1289260800000,36,Ireland,7,35,Scotland,16,Ireland,Five Nations 1929
396,-1289088000000,33,Wales,8,42,France,3,Wales,Five Nations 1929
397,-1288051200000,36,Ireland,5,33,Wales,5,Northern Ireland,Five Nations 1929
875,-1287446400000,35,Scotland,12,34,England,6,Scotland,Five Nations 1929
876,-1286064000000,42,France,6,34,England,16,France,Five Nations 1929
4024,-1283731200000,42,France,24,721,Germany,0,France,
3877,-1281830400000,43,Spain,9,41,Italy,0,Spain,
4793,-1280102400000,43,Spain,15,721,Germany,24,Spain,
1418,-1277769600000,38,Australia,9,37,New Zealand,8,Australia,Tour 1929
1419,-1276560000000,38,Australia,17,37,New Zealand,9,Australia,Tour 1929
1420,-1275955200000,38,Australia,15,37,New Zealand,13,Australia,Tour 1929
1235,-1262304000000,42,France,7,35,Scotland,3,France,Five Nations 1930
398,-1260835200000,33,Wales,3,34,England,11,Wales,Five Nations 1930
1236,-1260230400000,36,Ireland,0,42,France,5,Northern Ireland,Five Nations 1930
399,-1259625600000,35,Scotland,12,33,Wales,9,Scotland,Five Nations 1930
877,-1259020800000,36,Ireland,4,34,England,3,Ireland,Five Nations 1930
1237,-1257811200000,35,Scotland,11,36,Ireland,14,Scotland,Five Nations 1930
878,-1257811200000,34,England,11,42,France,5,England,Five Nations 1930
400,-1256601600000,33,Wales,15,36,Ireland,7,Wales,Five Nations 1930
879,-1255996800000,34,England,0,35,Scotland,0,England,Five Nations 1930
4025,-1254096000000,721,Germany,0,42,France,31,,
401,-1252800000000,42,France,0,33,Wales,11,France,Five Nations 1930
4796,-1250467200000,721,Germany,5,43,Spain,0,,Tour 1930
3876,-1249516800000,41,Italy,3,43,Spain,0,,
1724,-1247529600000,37,New Zealand,3,55,British & Irish Lions,6,New Zealand,Tour 1930
1725,-1246320000000,37,New Zealand,13,55,British & Irish Lions,10,New Zealand,Tour 1930
1726,-1244505600000,37,New Zealand,15,55,British & Irish Lions,10,New Zealand,Tour 1930
1727,-1243296000000,37,New Zealand,22,55,British & Irish Lions,8,New Zealand,Tour 1930
1421,-1241481600000,38,Australia,6,55,British & Irish Lions,5,Australia,Tour 1930
1238,-1230768000000,42,France,3,36,Ireland,0,France,Five Nations 1931
402,-1229385600000,34,England,11,33,Wales,11,England,Five Nations 1931
1239,-1228780800000,35,Scotland,6,42,France,4,Scotland,Five Nations 1931
403,-1227571200000,33,Wales,13,35,Scotland,8,Wales,Five Nations 1931
880,-1226966400000,34,England,5,36,Ireland,6,England,Five Nations 1931
1240,-1225756800000,36,Ireland,8,35,Scotland,5,Ireland,Five Nations 1931
404,-1225756800000,33,Wales,35,42,France,3,Wales,Five Nations 1931
405,-1224547200000,36,Ireland,3,33,Wales,15,Northern Ireland,Five Nations 1931
881,-1223942400000,35,Scotland,28,34,England,19,Scotland,Five Nations 1931
882,-1222560000000,42,France,14,34,England,13,France,Five Nations 1931
4026,-1221436800000,42,France,34,721,Germany,0,France,
1423,-1208822400000,37,New Zealand,20,38,Australia,13,New Zealand,Tour 1931
5091,-1203897600000,721,Germany,38,1211,Czechoslovakia,0,,
406,-1201564800000,33,Wales,3,39,South Africa,8,Wales,Tour 1931
1923,-1200355200000,36,Ireland,3,39,South Africa,8,Ireland,Tour 1931
4794,-1199836800000,745,Morocco,14,43,Spain,6,Morocco,
4797,-1199664000000,745,Morocco,10,43,Spain,10,Morocco,
883,-1199145600000,34,England,0,39,South Africa,7,England,Tour 1931
1924,-1197936000000,35,Scotland,3,39,South Africa,6,Scotland,Tour 1931
407,-1197936000000,33,Wales,12,34,England,5,Wales,Home Nations 1932
3966,-1196640000000,49,Japan,9,50,Canada,8,Japan,Tour 1932
408,-1196121600000,35,Scotland,0,33,Wales,6,Scotland,Home Nations 1932
3967,-1195689600000,49,Japan,38,50,Canada,5,Japan,Tour 1932
884,-1195516800000,36,Ireland,8,34,England,11,Ireland,Home Nations 1932
1241,-1194307200000,35,Scotland,8,36,Ireland,20,Scotland,Home Nations 1932
409,-1193097600000,33,Wales,10,36,Ireland,12,Wales,Home Nations 1932
26394,-1193011200000,64,Netherlands,6,699,Belgium,6,Netherlands,
885,-1192492800000,34,England,16,35,Scotland,3,England,Home Nations 1932
4798,-1190073600000,43,Spain,8,745,Morocco,14,,
4027,-1189987200000,721,Germany,4,42,France,20,,
1424,-1183420800000,38,Australia,22,37,New Zealand,17,Australia,Tour 1932
1425,-1182211200000,38,Australia,3,37,New Zealand,21,Australia,Tour 1932
1426,-1181606400000,38,Australia,13,37,New Zealand,21,Australia,Tour 1932
3553,-1178582400000,46,Fiji,11,47,Tonga,0,Fiji,
3552,-1178236800000,46,Fiji,23,47,Tonga,5,Fiji,
3551,-1177891200000,46,Fiji,30,47,Tonga,3,Fiji,
5468,-1177200000000,45,Samoa,9,47,Tonga,15,,
4799,-1168214400000,745,Morocco,14,43,Spain,0,Morocco,
410,-1165881600000,34,England,3,33,Wales,7,England,Home Nations 1933
411,-1164672000000,33,Wales,3,35,Scotland,11,Wales,Home Nations 1933
886,-1164067200000,34,England,17,36,Ireland,6,England,Home Nations 1933
3875,-1163980800000,41,Italy,7,1211,Czechoslovakia,3,,
412,-1161648000000,36,Ireland,10,33,Wales,5,Northern Ireland,Home Nations 1933
887,-1161043200000,35,Scotland,3,34,England,0,Scotland,Home Nations 1933
26396,-1160352000000,699,Belgium,5,64,Netherlands,14,Belgium,
4028,-1160352000000,42,France,38,721,Germany,17,France,
1242,-1159833600000,36,Ireland,6,35,Scotland,8,Ireland,Home Nations 1933
3874,-1158537600000,1211,Czechoslovakia,3,41,Italy,12,,
7206,-1151971200000,254,Western Province,13,38,Australia,9,South Africa,Tour 1933
1427,-1151366400000,39,South Africa,17,38,Australia,3,South Africa,Tour 1933
1428,-1150156800000,39,South Africa,6,38,Australia,21,South Africa,Tour 1933
1429,-1148342400000,39,South Africa,12,38,Australia,3,South Africa,Tour 1933
1430,-1147132800000,39,South Africa,11,38,Australia,0,South Africa,Tour 1933
1431,-1146528000000,39,South Africa,4,38,Australia,15,South Africa,Tour 1933
26398,-1134950400000,64,Netherlands,6,699,Belgium,3,Netherlands,
413,-1134432000000,33,Wales,0,34,England,9,Wales,Home Nations 1934
414,-1133222400000,35,Scotland,6,33,Wales,13,Scotland,Home Nations 1934
888,-1132617600000,36,Ireland,3,34,England,13,Ireland,Home Nations 1934
1243,-1131408000000,35,Scotland,16,36,Ireland,9,Scotland,Home Nations 1934
415,-1130198400000,33,Wales,13,36,Ireland,0,Wales,Home Nations 1934
889,-1129539600000,34,England,6,35,Scotland,3,England,Home Nations 1934
4029,-1128902400000,721,Germany,9,42,France,13,Germany,
5092,-1124409600000,1211,Czechoslovakia,9,721,Germany,19,,
3550,-1117152000000,47,Tonga,6,46,Fiji,17,Tonga,
1432,-1116892800000,38,Australia,25,37,New Zealand,11,Australia,Bledisloe Cup 1934
3549,-1116806400000,47,Tonga,6,46,Fiji,5,Tonga,
3548,-1116547200000,47,Tonga,8,46,Fiji,30,Tonga,
1433,-1115683200000,38,Australia,3,37,New Zealand,3,Australia,Bledisloe Cup 1934
2649,-1105056000000,41,Italy,7,52,Romania,0,,
416,-1102982400000,34,England,3,33,Wales,3,England,Home Nations 1935
417,-1101772800000,33,Wales,10,35,Scotland,6,Wales,Home Nations 1935
890,-1101168000000,34,England,14,36,Ireland,3,England,Home Nations 1935
1244,-1099958400000,36,Ireland,12,35,Scotland,5,Ireland,Home Nations 1935
418,-1098748800000,36,Ireland,9,33,Wales,3,Northern Ireland,Home Nations 1935
891,-1098089100000,35,Scotland,10,34,England,7,Scotland,Home Nations 1935
4030,-1097452800000,42,France,18,721,Germany,3,France,
26400,-1096848000000,699,Belgium,6,64,Netherlands,8,Belgium,
4800,-1095724800000,44,Portugal,5,43,Spain,6,Portugal,
3873,-1094947200000,41,Italy,6,42,France,44,,
1728,-1076371200000,35,Scotland,8,37,New Zealand,18,Scotland,Tour 1935
1729,-1075161600000,36,Ireland,9,37,New Zealand,17,Ireland,Tour 1935
419,-1073952000000,33,Wales,13,37,New Zealand,12,Wales,Tour 1935
892,-1072742400000,34,England,13,37,New Zealand,0,England,Tour 1935
420,-1071532800000,33,Wales,0,34,England,0,Wales,Home Nations 1936
421,-1070323200000,35,Scotland,3,33,Wales,13,Scotland,Home Nations 1936
893,-1069718400000,36,Ireland,6,34,England,3,Ireland,Home Nations 1936
1245,-1068508800000,35,Scotland,4,36,Ireland,10,Scotland,Home Nations 1936
422,-1066694400000,33,Wales,3,36,Ireland,0,Wales,Home Nations 1936
26403,-1066608000000,64,Netherlands,6,699,Belgium,5,Netherlands,
894,-1066035600000,34,England,9,35,Scotland,8,England,Home Nations 1936
4801,-1065427200000,43,Spain,16,44,Portugal,9,Spain,
3872,-1061424000000,721,Germany,19,41,Italy,8,,Pre-Olympic Games 1936
2650,-1061368200000,42,France,25,52,Romania,5,,Pre-Olympic Games 1936
2651,-1061164800000,52,Romania,7,41,Italy,8,,Pre-Olympic Games 1936
4031,-1061164800000,721,Germany,14,42,France,19,,Pre-Olympic Games 1936
2652,-1060819200000,721,Germany,37,52,Romania,9,,Pre-Olympic Games 1936
5269,-1055721600000,40,Argentina,0,55,British & Irish Lions,27,Argentina,Tour 1936
5264,-1053302400000,40,Argentina,0,55,British & Irish Lions,23,Argentina,Tour 1936
11051,-1052006400000,703,Brazil,0,55,British & Irish Lions,81,Brazil,Tour 1936
1434,-1051574400000,37,New Zealand,11,38,Australia,6,New Zealand,Bledisloe Cup 1936
1435,-1050969600000,37,New Zealand,38,38,Australia,13,New Zealand,Bledisloe Cup 1936
3336,-1050278400000,40,Argentina,29,708,Chile,0,Chile,Tour 1936
3337,-1049673600000,40,Argentina,31,708,Chile,3,Chile,Tour 1936
4032,-1046649600000,721,Germany,3,42,France,6,Germany,
26404,-1045440000000,64,Netherlands,16,721,Germany,28,Netherlands,
27351,-1045440000000,64,Netherlands,16,721,Germany,28,,
3871,-1041379200000,41,Italy,3,721,Germany,6,,
423,-1040083200000,34,England,4,33,Wales,3,England,Home Nations 1937
424,-1038268800000,33,Wales,6,35,Scotland,13,Wales,Home Nations 1937
895,-1037664000000,34,England,9,36,Ireland,8,England,Home Nations 1937
1246,-1036454400000,36,Ireland,11,35,Scotland,4,Ireland,Home Nations 1937
896,-1034585100000,35,Scotland,3,34,England,6,Scotland,Home Nations 1937
425,-1033430400000,36,Ireland,5,33,Wales,3,Northern Ireland,Home Nations 1937
26406,-1032739200000,699,Belgium,11,64,Netherlands,9,Belgium,
4033,-1032134400000,42,France,27,721,Germany,6,France,
2653,-1031529600000,52,Romania,0,41,Italy,0,,European Tournament 1937
1437,-1026172800000,38,Australia,5,39,South Africa,9,Australia,Tour 1937
1438,-1024358400000,38,Australia,17,39,South Africa,26,Australia,Tour 1937
1730,-1021939200000,37,New Zealand,13,39,South Africa,7,New Zealand,Tour 1937
1731,-1020124800000,37,New Zealand,6,39,South Africa,13,New Zealand,Tour 1937
1732,-1018310400000,37,New Zealand,6,39,South Africa,17,New Zealand,Tour 1937
2654,-1017014400000,52,Romania,42,64,Netherlands,5,France,European Tournament 1937
3870,-1017014400000,41,Italy,45,699,Belgium,0,,
2655,-1016668800000,42,France,27,52,Romania,11,,
3869,-1016668800000,41,Italy,9,721,Germany,7,France,
26410,-1016496000000,64,Netherlands,3,699,Belgium,21,France,European Tournament 1937
2656,-1016496000000,52,Romania,3,721,Germany,30,France,
2612,-1016409600000,42,France,43,41,Italy,5,France,
27350,-1015200000000,721,Germany,34,699,Belgium,6,,
426,-1008633600000,33,Wales,14,34,England,8,Wales,Home Nations 1938
427,-1006819200000,35,Scotland,8,33,Wales,6,Scotland,Home Nations 1938
897,-1006214400000,36,Ireland,14,34,England,36,Ireland,Home Nations 1938
26412,-1005523200000,64,Netherlands,8,699,Belgium,28,Netherlands,
1247,-1005004800000,35,Scotland,23,36,Ireland,14,Scotland,Home Nations 1938
3868,-1004313600000,721,Germany,10,41,Italy,0,,
428,-1003795200000,33,Wales,11,36,Ireland,5,Wales,Home Nations 1938
898,-1003136400000,34,England,16,35,Scotland,21,England,Home Nations 1938
4034,-1002499200000,721,Germany,3,42,France,0,Germany,
2573,-998179200000,52,Romania,8,42,France,11,,
2657,-997779600000,52,Romania,3,721,Germany,8,Romania,
4035,-997660800000,42,France,8,721,Germany,5,,
7350,-994723200000,254,Western Province,21,55,British & Irish Lions,11,South Africa,Tour 1938
1439,-992304000000,38,Australia,9,37,New Zealand,24,Australia,Bledisloe Cup 1938
1440,-991094400000,38,Australia,14,37,New Zealand,20,Australia,Bledisloe Cup 1938
1925,-991094400000,39,South Africa,26,55,British & Irish Lions,12,South Africa,Tour 1938
1441,-990489600000,38,Australia,6,37,New Zealand,14,Australia,Bledisloe Cup 1938
5271,-989798400000,40,Argentina,33,708,Chile,3,Argentina,
1927,-988675200000,39,South Africa,19,55,British & Irish Lions,3,South Africa,Tour 1938
1926,-988070400000,39,South Africa,16,55,British & Irish Lions,21,South Africa,Tour 1938
